SMILES,prediction
CO[C@H]1C(=O)[C@]2(C)[C@H](C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)C(=C1C5(C)C)C)OC(=O)OC,1
N[C@@H](Cc1ccc(cc1)c2ccc(F)cc2)C(=O)N3CCC[C@H]3C#N,1
C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(OC4CCCC4)nc23,1
Cc1ccc(cc1)c2cccc(c2)c3nn[nH]n3,1
COc1cccc(c1)c2cccc(c2)C3(C)CSCC(=N3)N,1
CCc1cc(nc(N)n1)c2c[nH]c3ncc(cc23)c4cnn(CCN(C)C)c4,1
COc1ccc2onc(N3CCN(CCCCNC(=O)c4cc([nH]n4)c5occc5)CC3)c2c1,1
Cc1cccc2N(CCc12)C(=O)Cc3nc(O)cc(n3)N4CCOCC4,1
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc3ccccc3)N(C)C(=O)[C@H](C)NC(=O)c4csc(n4)[C@@H](NC(=O)[C@@H]5CCCN5C1=O)[C@@H](C)CC,1
O=C(Nc1ccc(cc1)C(C)(C)C)c1n(ncc1)CCc1ccncc1,1
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,1
CC1CN(C(=O)Cc2nc(O)cc(n2)N3CCOCC3)c4ccccc14,1
COc1cccc(C2=C(C)N(Cc3c(F)cccc3C(F)(F)F)C(=O)N(C[C@H](N(C)CCCC(=O)O)c4ccccc4)C2=O)c1F,1
Nc1noc2ccc(cc12)n3nc(cc3C(=O)Cc4ccc(cc4F)N5C=CC=CC5=O)C(F)(F)F,1
F[C@H]1CN(CCN2C(=O)C=Cc3ncc(F)cc23)CC[C@H]1NCc4ccc5OCC(=O)Nc5n4,1
O=C1C=C2[C@@]([C@@H]3[C@H]([C@@H]4CC[C@](O)(C(=O)CO)[C@]4(C[C@@H]3O)C)C[C@@H]2C)(C=C1)C,1
o1cccc1C(=O)N1CCN(CC1)c1nc(N)c2cc(OC)c(OC)cc2n1,1
Oc1nc2ccccc2n1CCCN3CCC(CC3)n4c(O)nc5cc(Cl)ccc45,1
CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]3CCCN3C(=O)[C@H](CC(C)C)NC1=O,1
O1c2c(C(=O)C(O)=C1c1ccccc1)c(O)cc(O)c2,1
ONC(=O)CCC1=CCN(Cc2ccc(F)cc2)C1=O,1
COc1c(cnn1C)c2cnc3[nH]cc(C(=O)c4ccc(CO)cc4Cl)c3c2,1
CC(C)(C)C[C@@H](O)C(=O)N1CC[C@@H]2C[C@]12C(=O)NCc3cc(Cl)ccc3n4cnnn4,1
C[C@@H]1CN(CCO1)C2=CC(=O)c3cc(cc(CN4CCOc5c(F)cccc45)c3O2)C(=O)N6CCOCC6,1
CN1N(C(=O)C(=C1C)CN(CCc2ccc(cc2)[N+](=O)[O-])C3CCN(CC3)C(=O)c4ccccn4)c5ccc(F)cc5,1
Oc1ccc(cc1)c2cnc(s2)c3cccc(O)c3,1
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H]3CCCN3C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)NC1=O,1
NC[C@@H]1CC[C@H](CC1)C(=O)O,1
COc1cc(Nc2ncc(Cl)c(n2)c3cccc(CC#N)c3)ccc1N4CCN(C)CC4,1
Oc1ccc(cc1)c2oc(nc2)c3cccc(O)c3,1
[O-][n+]1onc(c2cc(F)cc(c2)c3no[n+]([O-])c3C#N)c1C#N,1
[O-][n+]1onc(c2ccc(Br)cc2)c1C#N,1
o1c(cnc1-c1cc(O)ccc1)-c1ccc(O)cc1,1
O=C(N[C@@H](Cc1ccccc1)C(=O)N)C,1
O=C1N(C)[C@@H](C)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H]1C,1
O1[C@@H]2[C@]34[C@H]([C@H](N(CC3)C)Cc3c4c1c(O)cc3)C=C[C@@H]2O,1
O1c2c(C(=O)C=C1c1cc(OC)c(OC)c(OC)c1)c(O)cc(O)c2,1
O1c2c(C(=O)C=C1c1cc(OC)c(OC)c(OC)c1)c(O)cc(O)c2,1
COc1ccc(cn1)c2c(O)ccc3cc(ccc23)c4cccc(O)c4,1
COc1ccc(F)c(c1)c2cccc(c2)C3(N=C(N)N4CC(F)(F)CN=C34)c5ccncc5,1
CCCCn1c(cn2c3C(=O)NC(=O)N(C)c3nc12)c4cc(ccc4C)c5cccc6[nH]ncc56,1
CCCCn1c(cn2c3C(=O)NC(=O)N(C)c3nc12)c4c(C)ccc5[nH]ncc45,1
Clc1sc(cc1)C(=O)NC[C@@H]1OC(=O)N(C1)c1ccc(N2CCOCC2=O)cc1,1
CCC1(C)N(C)C(=O)c2cc(ccc2NC1=O)S(=O)(=O)Nc3ccc(F)cc3F,1
O1CCCC1C(=O)N1CCN(CC1)c1nc(N)c2cc(OC)c(OC)cc2n1,1
CO[C@H]1C[C@H]2OC[C@@]2(OC(=O)C)[C@H]3[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)C(=C([C@@H](OC(=O)N(C)C)C(=O)[C@]13C)C5(C)C)C,1
CN(Cc1onc(C)c1)C(=O)c2ccc(Oc3ccc(cc3)C#C[C@]4(O)CN5CCC4CC5)cc2,1
COc1cc2ncnc(Nc3c(C)c(O)ccc3F)c2cc1OC,1
Clc1cc(ccc1Cl)[C@]1(CCN(C1)C(=O)c1cc(OC)c(OC)c(OC)c1)CCN1CCC(CC1)(C(=O)N1CCOCC1)c1ccccc1,1
CN(CC(=O)N)Cc1onc(n1)c2cn(CC3CCOCC3)c4c(Cl)cccc24,1
OC(=O)Cc1n(C)c(cc1)C(=O)c1ccc(cc1)C,1
COCC#Cc1cccc(c1)C2(N=C(N)N3CC(F)(F)CN=C23)c4ccc(OC(F)F)cc4,1
Nc1nc(O)c(Cl)c(n1)c2ccc(OCC3CCOC3)c(c2)C(F)(F)F,1
C[C@H]1Cn2c(CN1C(=O)c3cccc(c3)C(F)(F)c4nnc(O)c5ccccc45)nnc2C(C)(C)F,1
CCCN(CC1CC1)c2cc(ncn2)C(=O)Nc3ccc4[nH]ncc4c3,1
COc1ccc(cc1)n2nc(c3CCN(C(=O)c23)c4ccc(cc4)C5(CN(C)C)CC5)C(F)(F)F,1
OCCn1cc(cn1)c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2,1
Cn1cc(cn1)c2ccc(Cc3[nH]nc4ccc(cc34)C(=O)N5CC[C@@H](O)C5)cc2,1
O=C1N2C(=Nc3c1cccc3)c1[nH]c3c(c1CC2)cccc3,1
COc1cc(C[C@@H](CO)[C@H](CO)Cc2ccc(O)c(OC)c2)ccc1O,1
CC(=O)NC(c1cccs1)c2cc(Br)c3cccnc3c2O,1
C[C@@H]1O[C@@H](OC[C@H]1NC(=O)Cc2ccccc2)\C=C\c3ccccc3,1
O=C(Cc1ccccc1)N[C@@H]2CO[C@H](OC2)\C=C\c3ccccc3,1
CO[C@H]1C[C@H]2OC[C@@]2(OC(=O)C)[C@H]3[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)C(=C([C@@H](OC(=O)OC)C(=O)[C@]13C)C5(C)C)C,1
O=C(N(CC)CC)C1(CC1CN)c1ccccc1,1
Oc1cccc(c1)c2ccc3cc(O)ccc3c2,1
CCN1C=C(C=C(C)C1=O)[C@@]2(N=C(N)c3c(F)cc(F)cc23)c4cccc(c4)c5cncc(c5)C#CC,1
O1[C@@H](C)[C@H](NC(=O)Cc2ccccc2)CO[C@@H]1C(=C)c1ccccc1,1
O=C(N[C@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)NC)C,1
O1CC(NC(=O)Cc2ccccc2)COC1C(=C)c1ccccc1,1
CC(C)(NCCCc1cc(nc(n1)C#N)c2cccc(c2)C(F)(F)F)C(=O)N,1
C[C@]1(CS(=O)(=O)N2CCN(CC2)c3ncc(OCc4oc(cc4)C(F)(F)F)cn3)NC(=O)NC1=O,1
O=C(NCCCN1CCOCC1)[C@@H](Cc2ccccc2)NC(=O)C3(CCCC3)NC(=O)c4cc5ccccc5s4,1
Cc1nc(sc1C(=O)NCc2ccc(F)cc2)N3C=CC(=CC3=O)O,1
CC[C@]1(C)NC(=O)c2cc(ccc2NC1=O)S(=O)(=O)Nc3ccc(cc3F)C(F)(F)F,1
CCC[C@H](CC1(CCCC1)C(=O)Nc2nnc(CC)s2)C(=O)O,1
Cc1nsc(n1)c2nnc3[C@@H](CCO)N(CCn23)C(=O)c4ccc(F)cc4,1
CC1CCCN1C2CCN(C2)c3ccc(NC(=O)c4cc(F)ccc4C)c(C)c3,1
CC1CCCN1C2CCN(C2)c3ccc(NC(=O)c4cc(C)[nH]n4)cc3,1
COc1ccc(cc1)n2nc(c3CCN(C(=O)c23)c4ccc(cc4)C5(CC5)N(C)C)C(F)(F)F,1
OCC(=O)Nc1cnc2N=CN(Cc3ccc(Cl)c(Cl)c3)C(=O)c2c1,1
CCCCc1ccc(cc1)C(=O)NC2(CCCC2)C(=O)N[C@H](Cc3ccccc3)C(=O)NCC4CCN(CC5CCOCC5)CC4,1
[O-][n+]1onc(c2csc(c2)c3no[n+]([O-])c3C#N)c1C#N,1
CCC(=O)O[C@H]1C[C@H]2OC[C@@]2(OC(=O)C)[C@H]3[C@H](OC(=O)c4cccc(c4)N=[N+]=[N-])[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)\C(=C\C)\C)c6ccccc6)C(=C([C@@H](O)C(=O)[C@]13C)C5(C)C)C,1
COCCC#Cc1cccc(c1)C2(N=C(N)N3CC(F)(F)CN=C23)c4ccc(OC(F)F)cc4,1
CC1(C[C@@H](O)C(=O)N2N=CC[C@H]2C(=O)NCc3cc(Cl)ccc3n4cnnn4)CC1,1
O1c2c3c4c(c(O)c2C)C(=O)C(NC(=O)/C(=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(=O)C)[C@H](C)[C@@H](OC)\C=C\O[C@]1(C)C3=O)/C)=C1NC2(N=C14)CCN(CC2)CC(C)C,1
Clc1c([C@H](Oc2cc(cnc2N)-c2cn(nc2)C2CCNCC2)C)c(Cl)ccc1F,1
CCN(CC)CCOC(=O)[C@H](Cc1ccc(cc1)C2=C(C=C(C)N(C)C2=O)C(F)(F)F)NC(=O)c3c(Cl)cccc3Cl,1
O=C(NC1CCCCC1)c2cccnc2NC3CCCCC3,1
CO[C@@H]1CC[C@H](CC1)N2C(=O)CNc3ncc(nc23)c4ccc(nc4C)c5nc[nH]n5,1
Cc1cccc(c1)[C@@H](O)C(=O)N2N=CC[C@H]2C(=O)NCc3cc(Cl)ccc3n4cnnn4,1
COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2ccc(OC)c(OC)c2)cc1OC,1
O1c2c(C(=O)C=C1c1ccccc1)c(O)cc(O)c2,1
CCCC[C@@H](O)C(=O)N1N=CC[C@H]1C(=O)NCc2cc(Cl)ccc2n3cnnn3,1
O(CC(O)CNCCC)c1ccccc1C(=O)CCc1ccccc1,1
CC(C)(C)CCN1[C@H](C(=O)\C(=C\2/NS(=O)(=O)c3ccccc23)\C1=O)C(C)(C)C,1
CN(CCc1cnn(c1)c2nccc3c(O)ncnc23)Cc4ccc(F)cc4,1
O1C2C34C(C(N(CC3)C)Cc3c4c1c(O)cc3)C=CC2O,1
Cc1ccc(cc1)n2nc(cc2NC(=O)Nc3ccc(OCCN4CCOCC4)c5ccccc35)C(C)(C)C,1
CNC(=O)c1cc(Oc2ccc3oc(Nc4cccc(c4)C(C)(C)C)nc3c2)ccn1,1
CNC(=O)c1cc(Oc2ccc3oc(Nc4ccccc4F)nc3c2)ccn1,1
CCc1ccccc1Nc2oc3ccc(Oc4ccnc(c4)C(=O)NC)cc3n2,1
CNC(=O)c1cc(Oc2ccc3oc(Nc4ccc(Br)cc4)nc3c2)ccn1,1
CCc1ccc(Nc2oc3ccc(Oc4ccnc(c4)C(=O)NC)cc3n2)cc1,1
CNC(=O)c1cc(Oc2ccc3oc(Nc4ccc(cc4)C(C)C)nc3c2)ccn1,1
CCCCc1ccc(Nc2oc3ccc(Oc4ccnc(c4)C(=O)NC)cc3n2)cc1,1
CNC(=O)c1cc(Oc2ccc3oc(Nc4ccc(cc4)N(C)C)nc3c2)ccn1,1
CC(C)c1cccc(Nc2oc3ccc(Oc4ccnc(c4)C(=O)N)cc3n2)c1,1
CNC(=O)c1cc(Oc2ccc3sc(Nc4cccc(c4)C(C)(C)C)nc3c2)ccn1,1
CNC(=O)c1cc(Oc2ccc3sc(Nc4ccc(Cl)cc4)nc3c2)ccn1,1
CNC(=O)c1cc(Oc2ccc3sc(Nc4ccc(Br)cc4)nc3c2)ccn1,1
CNC(=O)c1cc(Oc2ccc3sc(Nc4ccc(C)cc4)nc3c2)ccn1,1
CCCCc1ccc(Nc2nc3cc(Oc4ccnc(c4)C(=O)NC)ccc3s2)cc1,1
CNC(=O)c1cc(Oc2ccc3sc(Nc4ccc(OC(F)(F)F)cc4)nc3c2)ccn1,1
CC(C)(C)c1cccc(Nc2nc3cc(Oc4ccnc(c4)C(=O)N)ccc3s2)c1,1
Brc1ccc(Nc2nc3cc(Oc4ccnc(c4)C(=O)NCCN5CCOCC5)ccc3s2)cc1,1
Cc1ccc2c(NC3CC3)noc2c1c4ccc5c(NC(=O)C56CCC(F)(F)CC6)c4,1
Fc1cccc(F)c1CS(=O)(=O)N2CCN(CC2)c3ncccc3C(F)(F)F,1
C[C@@H]1CCN(C[C@@H]1N(C)c2ncnc3[nH]ccc23)C(=O)CC#N,1
COc1ccc(CCC2(CC(=O)C(=C(O)O2)Cc3nc4nc(C)cc(C)n4n3)C5CCCC5)cc1Cl,1
CC1(C)NC(=O)c2cc(cnc2NC1=O)S(=O)(=O)Nc3ccc(cc3)C(F)(F)F,1
Nc1ncnc2OCCN(C(=O)c12)c3ccc(cc3)c4ccccc4,1
Cc1ccccc1c2ccc(cc2)N3CCOc4ncnc(N)c4C3=O,1
Nc1ncnc2OCCN(C(=O)c12)c3ccc(cc3)c4c(F)cccc4F,1
Nc1ncnc2OCCN(C(=O)c12)c3ccc(c(F)c3)c4ccccc4Cl,1
Nc1ncnc2OCCN(C(=O)c12)c3ccc(c(F)c3)c4c(F)cccc4F,1
Nc1ncnc2OCCN(C(=O)c12)c3ccc(cc3)c4ccccc4F,1
C[C@@H]1CN(CCN1c2ncc(OCc3ccc(CS(=O)(=O)C)cc3F)cn2)c4onc(n4)C(F)(F)F,1
CNC(=O)c1cc(Oc2ccc3c(c2)nc(Nc4cccc(c4)C(C)(C)C)n3C)ccn1,1
CC(C)[C@H](NC(=O)CCN(C)C)c1cccc(F)c1N2CCN(CC2)C(=O)[C@H](C)Cc3ccc(Cl)cc3,1
O=C1N(C)[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@H]1C,1
O=C1C(N(N(C1=O)c1ccccc1)c1ccccc1)CCCC,1
CN(C)C(=O)c1cccc(N=C2C(=C(O)/C/2=N\C3CCCC3)O)c1O,1
[O-][n+]1ccc(nc1N)N1CCCCC1,1
C1CCN(CC1)[C@H]([C@@H](N2CCCCC2)c3ccccc3)c4ccccc4,1
OC(C(NC)C)c1ccccc1,1
N[C@@H]1CO[C@@H](OC1)C(=C)c2ccccc2,1
C[C@@H]1O[C@H](OC[C@H]1N)C(=C)c2ccccc2,1
C[C@@H](N1[C@H](C(=O)N(CCCCC(=O)O)c2ccc(I)cc2C1=O)c3ccc(cc3)C(F)(F)F)c4ccc(Cl)cc4,1
C[C@@H]1O[C@@H](OC[C@H]1NC(=O)Cc2ccccc2)c3ccc(cc3)[N+](=O)[O-],1
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCc2cncs2)C(=O)c3ccc4ncsc4c3,1
C[C@@H]1O[C@H](OC[C@H]1NC(=O)Cc2ccccc2)c3ccc(cc3)[N+](=O)[O-],1
O1c2c(C(=O)C=C1c1ccc(O)cc1)c(O)cc(O)c2,1
Clc1cc(C(O)=O)c(O)cc1,1
Fc1cc2c(cc1)[C@H](C(C)C)[C@](OC(=O)COC)(CC2)CCN(CCCc1[nH]c2c(n1)cccc2)C,1
O1CC(CCC(=O)CCC\C=C\c2c(C1=O)c(O)cc(O)c2)C,1
O(C(c1ccccc1C)c1ccccc1)CCN(C)C,1
CCN(C)c1oc2cc(ccc2n1)C(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc4cncs4,1
COc1cnc2C=CC(=O)N(CCN3CCC(CC3)NCc4cnc(C)c(c4)C#N)c2c1,1
Cc1ccc(cc1c2ccc3c(nncc3c2)N4CCOCC4)C(=O)NC5CC5,1
CO[C@H]1C(=O)[C@]2(C)[C@H](C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6)C(=C1C5(C)C)C)OC(=O)N(C)C,1
COc1cc(\C=C\C(=O)O)ccc1O,1
CO[C@H]1C(=O)[C@]2(C)[C@H](C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)C(=C1C5(C)C)C)OC(=O)N(C)C,1
CCCS(=O)(=O)c1ccc(F)c(c1)C#Cc2cc(Cl)ccc2OCC(=O)O,1
COc1cc(OC)c(cc1C(=O)NS(=O)(=O)c2ccccc2)c3ccc(C#CCO)s3,1
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](CC(C)C)NC(=O)c4csc(n4)[C@@H](NC(=O)[C@@H]5CCCN5C1=O)[C@@H](C)CC,1
Cc1cc(cc2[nH]c(nc12)c3c(O)nccc3NCCn4cc(Cl)cn4)C5CCN(CCCF)CC5,1
Cc1oc(C)c(n1)C(=O)N2[C@H](C3=C(O)CC(C)(C)CC3=Nc4c(O)cccc24)c5ccc(OCc6ccccc6)cc5F,1
O1[C@@H](CC(=O)[C@@H](\C=C(/C)\[C@@H](O)[C@@H](OC)C(=O)[C@@H](C[C@@H](\C=C\C=C\C=C(/C)\[C@@H](OC)C[C@H]2O[C@](O)([C@@H](CC2)C)C(=O)C(=O)N2[C@@H](CCCC2)C1=O)C)C)C)[C@@H](C[C@H]1C[C@@H](OC)[C@H](O)CC1)C,1
O(C)c1c(OC)cc(cc1OC)C(=O)NCc1ccc(OCCN(C)C)cc1,1
O=C(NC1(CCCC1)C(=O)N[C@@H](CCCN2CCN(CC3CCOCC3)CC2)Cc4ccccc4)c5cc6ccccc6s5,1
CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C13CCN(Cc4ccc(Oc5ccc(cc5)C(=O)O)cc4)CC3,1
COc1ccc(cc1)C2(N=C(N)N3CC(F)(F)CN=C23)c4cccc(Br)c4,1
CCN1C=C(C=C(C)C1=O)[C@@]2(N=C(N)c3c(F)cccc23)c4cccc(c4)c5cncc(c5)C#CC,1
CCN(CCN(C)C)S(=O)(=O)c1ccc(cc1)c2cnc(N)c(n2)C(=O)Nc3cccnc3,1
CN1CCc2c(C1)cccc2C(=O)NCC3(CCCCC3)N4CCN(CC4)c5ccccc5,1
CC(=O)c1cccc(NC(=O)N[C@@H]2CCCC[C@H]2CN3CCC[C@@H](Cc4ccc(F)cc4)C3)c1,1
CNCc1cnc(C)cc1Oc2ccccc2Oc3ccccc3,1
Cc1nc(sc1C(=O)NCc2ccccc2)N3C=CC(=CC3=O)OCc4cscn4,1
O[C@H](Cc1ccccc1)C(=O)N2N=CC[C@H]2C(=O)NCc3cc(Cl)ccc3n4cnnn4,1
C[C@@H]1CN(CCO1)C2=CC(=O)c3cc(cc(CN4CCOc5ccc(F)cc45)c3O2)C(=O)N6CCOCC6,1
COCCN(Cc1cc(cc2C(=O)C=C(Oc12)N3CCOCC3)C(=O)N(C)C)c4cc(F)cc(F)c4,1
CN(C)Cc1ccccc1c2ccc(cc2)N3C=Nc4c(C)nn(c5ccc6onc(N)c6c5)c4C3=O,1
[Cl-].O1c2c3c(cc-4[n+](CCc5c-4cc4OCOc4c5)c3)ccc2OC1,1
S(=O)(=O)(c1ccc(N)cc1)c1ccc(O)cc1,1
CCc1nnc([C@@H](C)NS(=O)(=O)c2ccc(Cl)cc2)n1CC,1
Clc1cc2nccc(N(CCCCN(CC)CC)C)c2cc1,1
Cc1ccc2cc(sc2c1)C(=O)NC3(CCCC3)C(=O)N[C@@H](CCCN4CCN(CC5CCOCC5)CC4)Cc6ccccc6,1
O1c2c(C(=O)C=C1c1cc(OC)c(OC)c(O)c1)c(O)cc(O)c2,1
CS(=O)(=O)NCc1ccc(c(Cl)c1)c2ccc(cc2)N3CCOc4ncnc(N)c4C3=O,1
CN(C)CCC(Oc1ccc(NC(=O)c2ccc(Cl)c(Cl)c2)cc1)c3ccccc3,1
COc1ccc(cc1)n2nc(c3CCN(C(=O)c23)c4ccc(cc4)C5(CC5)N(C)CCO)C(F)(F)F,1
O=C1C=C2CC[C@@H]3[C@@H]([C@]2(C=C1)C)C(=O)C[C@]1([C@H]3CC[C@]1(O)C(=O)CO)C,1
F[C@@H]1CNCC[C@H]1n2cc(c3ccc4c(Cc5c[nH]nc45)c3)c(n2)c6ccncc6,1
CCC1(C)NC(=O)c2cc(cc(C)c2NC1=O)S(=O)(=O)Nc3ccc(F)cc3F,1
Cc1cccc(n1)C(=O)N2[C@H](C3=C(O)CC(C)(C)CC3=Nc4c(O)cccc24)c5ccc(OCc6ccccc6)cc5F,1
FC(F)(F)c1ccc(OC(CCNC)c2ccccc2)cc1,1
O=C1N(Cc2ccc(cc2)-c2ccccc2-c2nn[nH]n2)C(=NC12CCCC2)CCCC,1
O1C2C3N(C(CC(OC(=O)C(CO)c4ccccc4)C3)C12)C,1
Cn1cc(cn1)c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2,1
Fc1ccc(cc1F)c2cc3C(=O)NCC(CC(=O)NCC4CCCCC4)n3c2,1
O1[C@H]2[C@H]3N([C@@H]([C@@H]12)CC(OC(=O)[C@H](CO)c1ccccc1)C3)C,1
CC(C)CN([C@H]1CCNC1)C(=O)c2cccc(Cl)c2Cl,1
CNC(=O)CCCN(C)C(=O)c1ccc2c(c1)c3C[C@@H](CCc3n2C)C4CCOCC4,1
CCN1C=C(C=C(C)C1=O)[C@@]2(N=C(N)c3c(F)cccc23)c4cccc(c4)C#CC5CC5,1
COc1ccc(cc1)C2(N=C(N)c3c(F)cccc23)c4cccc(c4)c5cncnc5,1
COc1c(C)cc(cc1C)C2(N=C(C)C(=N2)N)c3cccc(c3)c4cncc(c4)C#CC,1
COCC[C@H](CC1(CCCC1)C(=O)NCCCc2ccc(F)cc2)C(=O)O,1
COCC[C@H](CC1(CCCC1)C(=O)NCCCc2ccc(Cl)cc2)C(=O)O,1
COc1cc(cc2C(=O)NC(C)(C)C(=O)Nc12)S(=O)(=O)Nc3ccc(cc3)C(F)(F)F,1
CCCCN1C=CC(=C(Cl)C1=O)N2CCC(CC2)c3ccccc3,1
Oc1nnc(Oc2cccc(c2)C(=O)N3CCN(CC3)c4ncccc4C#N)c5ccccc15,1
O[C@@H](C(=O)N1C[C@@H]2C[C@@H]2[C@H]1C(=O)NCc3cc(Cl)ccc3n4cnnn4)c5ccccc5,1
NC(=O)CN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,1
s1nc(C)c(C)c1NS(=O)(=O)c1ccc(N)cc1,1
O=C(N)C(N)Cc1c2c([nH]c1)cccc2,1
Cc1c(C(=O)c2cccc3ccccc23)c4cccc5OC[C@@H](CN6CCOCC6)n1c45,1
CN(C)C(=O)c1ccc(cc1)c2ccc3C(=O)N(CCN4CCCC4)CCc3c2,1
Cn1ncc2cc(Cc3[nH]nc4ccc(cc34)C(=O)N5CC(O)C5)ccc12,1
Clc1ccc(cc1)C(OC1CC2N([C@@H](C1)CC2)C)c1ccccc1,1
Clc1cc2NC(=O)Cc2cc1CCN1CCN(CC1)c1nsc2c1cccc2,1
COc1cc(cc(OC)c1OC)C(=O)c2ccn(c2)c3cccc(N)c3,1
Cc1ccc(cc1)c2cc(nn2c3ccc(cc3)S(=O)(=O)N)C(F)(F)F,1
Fc1ccc(Cn2c(nc3ccccc23)N4CCC(CC4)N5CCCCC5=O)cc1,1
S(C(=O)C)C1C2C3CCC4(OC(=O)CC4)C3(CCC2C2(C(C1)=CC(=O)CC2)C)C,1
Cc1cc(ccc1NC(=O)c2cc(NC3CCCCC3)ncn2)S(=O)(=O)N,1
Oc1cccc(c1)c2ccc(cc2)c3cccc(O)c3,1
COc1ccc(cc1)n2nc(C(=O)N)c3CCN(C(=O)c23)c4ccc(cc4)C5(CC5)N(C)C,1
S(C)c1cc2c(N=CN(\C=C\C(O)=O)C2=O)cc1,1
[O-][N+](=O)c1oc(cc1)C2=NOC(C2)c3ccc(cc3)N4CCOCC4=O,1
Fc1cc2onc(c2cc1)C1CCN(CC1)CCC=1C(=O)N2C(=NC=1C)CCCC2,1
Clc1ccccc1[C@H](N1CCc2sccc2C1)C(OC)=O,1
CCN1C(=O)c2cccc3c(NS(=O)(=O)c4cc(Br)ccc4OC)ccc1c23,1
O(C(=O)c1c2c([nH]c1)cccc2)C1CC2N3CC(=O)C(C2)CC3C1,1
Clc1cc(Cl)ccc1C1(OC(CO1)COc1ccc(N2CCN(CC2)C(=O)C)cc1)Cn1ccnc1,1
C[C@@H]1O[C@H](OC[C@H]1N)c2ccc(cc2)[N+](=O)[O-],1
CN1CCC(CC1)c2cn(c3ccc(F)cc3)c4ccc(cc24)c5cncnc5,1
CCCCCn1cc(C(=O)c2cccc3ccccc23)c4ccncc14,1
CCS(=O)(=O)n1c2CCN(Cc2c3cc(ccc13)C(=O)N4CCC(C)CC4)C5CCOCC5,1
FC(F)(F)c1ccccc1C(=O)N2CCN(CC2)c3ccc(nn3)C(=O)NCCCCC4CC4,1
FC(F)(F)c1ccccc1C(=O)N2CCN(CC2)c3ccc(nn3)C(=O)Nc4ccccc4,1
S1c2c(cc(cc2)C(F)(F)F)\C(\c2c1cccc2)=C/CCN1CCN(CC1)CCO,1
NC(=O)C1CCN(CC1)c2ncc(s2)c3ccc4OCCCOc4c3,1
O1[C@H](/C(=C/[C@H]2C[C@@H](OC)[C@H](O)CC2)/C)[C@H](C)[C@@H](O)CC(=O)[C@@H](\C=C(/C[C@@H](C[C@H](OC)[C@H]2O[C@](O)([C@@H](C[C@@H]2OC)C)C(=O)C(=O)N2[C@@H](CCCC2)C1=O)C)\C)CC=C,1
CC(C)(S)C(N)C(=O)O,1
Oc1ccc(cc1)C(OCCCCCCCC)=O,1
Oc1ccccc1C(O)=O,1
Oc1ccc(cc1)c2ccc(cc2)c3[nH]nc4c3Cc5cc(ccc45)C(=O)NCc6ccccn6,1
